Date,Value
2012-05-07,34.142857142857146
2012-05-08,31.857142857142858
2012-05-09,29.571428571428573
2012-05-10,27.285714285714285
2012-05-11,25.0
2012-05-12,23.142857142857142
2012-05-13,21.285714285714285
2012-05-14,19.428571428571427
2012-05-15,17.57142857142857
2012-05-16,15.714285714285714
2012-05-17,13.857142857142858
2012-05-18,12.0
2012-05-19,12.142857142857142
2012-05-20,12.285714285714286
2012-05-21,12.428571428571429
2012-05-22,12.571428571428571
2012-05-23,12.714285714285714
2012-05-24,12.857142857142858
2012-05-25,13.0
2012-05-26,12.571428571428571
2012-05-27,12.142857142857142
2012-05-28,11.714285714285714
2012-05-29,11.285714285714286
2012-05-30,10.857142857142858
2012-05-31,10.428571428571429
2012-06-01,10.0
2012-06-02,11.285714285714286
2012-06-03,12.571428571428571
2012-06-04,13.857142857142858
2012-06-05,15.142857142857142
2012-06-06,16.42857142857143
2012-06-07,17.714285714285715
2012-06-08,19.0
2012-06-09,21.285714285714285
2012-06-10,23.57142857142857
2012-06-11,25.857142857142858
2012-06-12,28.142857142857142
2012-06-13,30.428571428571427
2012-06-14,32.714285714285715
2012-06-15,35.0
2012-06-16,34.714285714285715
2012-06-17,34.42857142857143
2012-06-18,34.142857142857146
2012-06-19,33.857142857142854
2012-06-20,33.57142857142857
2012-06-21,33.285714285714285
2012-06-22,33.0
2012-06-23,35.857142857142854
2012-06-24,38.714285714285715
2012-06-25,41.57142857142857
2012-06-26,44.42857142857143
2012-06-27,47.285714285714285
2012-06-28,50.142857142857146
2012-06-29,53.0
2012-06-30,52.714285714285715
2012-07-01,52.42857142857143
2012-07-02,52.142857142857146
2012-07-03,51.857142857142854
2012-07-04,51.57142857142857
2012-07-05,51.285714285714285
2012-07-06,51.0
2012-07-07,50.142857142857146
2012-07-08,49.285714285714285
2012-07-09,48.42857142857143
2012-07-10,47.57142857142857
2012-07-11,46.714285714285715
2012-07-12,45.857142857142854
2012-07-13,45.0
2012-07-14,45.857142857142854
2012-07-15,46.714285714285715
2012-07-16,47.57142857142857
2012-07-17,48.42857142857143
2012-07-18,49.285714285714285
2012-07-19,50.142857142857146
2012-07-20,51.0
2012-07-21,52.42857142857143
